"Charity","EffectiveAltruism","EffectiveAltruism2","WorkStatus","Profession","Degree","Age","Income","Year","CharityLog","IncomeLog","Bachelors","Highschool","Masters","MDJDotherprofessionaldegree","None","Other","PhD.","twoyeardegree","Academicsontheteachingside","Forprofitwork","Governmentwork","Homemaker","Independentlywealthy","Nonprofitwork","Selfemployed","Student","Unemployed"
76,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","High school",28,37989,"2014",4.34380542185368,10.5450782461817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,TRUE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",24,70000,"2014",6.21660610108486,11.1562648066437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","High school",18,3000,"2014",0,8.00670084544037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,FALSE,"Unemployed","Computers (practical: IT, programming, etc.)","Bachelors",26,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",23,85000,"2014",0,11.3504183001091,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Computers (AI)","Bachelors",23,21000,"2014",0,9.95232533461943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Finance / Economics","Bachelors",25,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,FALSE,"Forprofit work","Statistics","Ph D.",32,10000,"2014",4.61512051684126,9.21044036697652,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Other ""social science""","Bachelors",26,0,"2014",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,FALSE,"Student","Physics","High school",16,0,"2014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","High school",22,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,FALSE,FALSE,"Unemployed","Computers (practical: IT, programming, etc.)","Bachelors",21,500,"2014",3.43398720448515,6.21660610108486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,FALSE,FALSE,"Academics on the teaching side","Computers (other academic, computer science)","Ph D.",33,96000,"2014",0,11.4721138870624,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Unemployed","Computers (practical: IT, programming, etc.)","MDJDother professional degree",23,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,TRUE,FALSE,"Student","Other","Other",19,NA,"2014",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,FALSE,TRUE,"Student","Physics","High school",18,NA,"2014",3.43398720448515,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Philosophy","Masters",23,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Unemployed","Law","MDJDother professional degree",35,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,FALSE,FALSE,"Government work","Other","Bachelors",30,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,FALSE,FALSE,"Government work","Other","Bachelors",30,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,TRUE,FALSE,"Student","Neuroscience","Bachelors",41,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,TRUE,FALSE,"Student","Computers (AI)","Bachelors",22,20000,"2014",4.61512051684126,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Physics","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,FALSE,FALSE,"Student","Computers (other academic, computer science)","High school",19,290000,"2014",3.43398720448515,12.5776396502326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",51,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Neuroscience","None",19,0,"2014",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1000,FALSE,FALSE,"Nonprofit work","Other ""social science""","Masters",34,40000,"2014",6.90875477931522,10.5966597327836,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,FALSE,FALSE,"Selfemployed","Other ""hard science""","Ph D.",20,237539,"2014",7.60140233458373,12.3780913093282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Finance / Economics","None",14,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",25,58000,"2014",4.61512051684126,10.9682155307592,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,FALSE,NA,"Selfemployed","Other","two year degree",32,30000,"2014",7.09090982207998,10.3089859934221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
200,FALSE,FALSE,"Unemployed","Engineering","Bachelors",NA,18000,"2014",5.30330490805908,9.7981825908907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,FALSE,FALSE,"Government work","Computers (practical: IT, programming, etc.)","two year degree",50,NA,"2014",6.39859493453521,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,TRUE,FALSE,"Student","Mathematics","High school",18,10000,"2014",0,9.21044036697652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Engineering","High school",21,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Unemployed","Engineering","MDJDother professional degree",NA,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,TRUE,TRUE,"Student","Psychology","High school",22,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Computers (AI)","Bachelors",28,NA,"2014",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,FALSE,FALSE,"Student","Computers (other academic, computer science)","High school",19,1000,"2014",3.93182563272433,6.90875477931522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,FALSE,"Unemployed","Computers (practical: IT, programming, etc.)","None",21,1000,"2014",4.61512051684126,6.90875477931522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100,TRUE,FALSE,"Selfemployed","Other ""hard science""","Bachelors",28,NA,"2014",4.61512051684126,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,FALSE,"Selfemployed","Mathematics","High school",20,2000,"2014",0,7.60140233458373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,FALSE,FALSE,"Student","Statistics","Bachelors",22,15000,"2014",3.93182563272433,9.61587214452889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,FALSE,"Student","Computers (practical: IT, programming, etc.)","None",14,NA,"2014",0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5160,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",34,51600,"2014",8.54888563814873,10.8512963311268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,FALSE,NA,"Government work","Biology","Bachelors",27,40000,"2014",5.70711026474888,10.5966597327836,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1600,TRUE,FALSE,"Nonprofit work","Computers (practical: IT, programming, etc.)","two year degree",28,15000,"2014",7.37838371299671,9.61587214452889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
200,FALSE,FALSE,"Forprofit work","Engineering","Masters",24,55000,"2014",5.30330490805908,10.9151066458675,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",22,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,FALSE,FALSE,"Student","Computers (other academic, computer science)","None",16,NA,"2014",1.09861228866811,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,TRUE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","None",21,80,"2014",1.6094379124341,4.39444915467244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,TRUE,"Student","Philosophy","Bachelors",26,10000,"2014",0,9.21044036697652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,TRUE,FALSE,"Student","Other ""social science""","None",17,NA,"2014",4.61512051684126,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10000,FALSE,TRUE,"Academics on the teaching side","Philosophy","Other",49,110000,"2014",9.21044036697652,11.6082447356423,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,TRUE,FALSE,"Student","Computers (other academic, computer science)","High school",18,300,"2014",3.71357206670431,5.70711026474888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,FALSE,FALSE,"Selfemployed","Finance / Economics","Bachelors",35,NA,"2014",7.09090982207998,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,FALSE,"Student","Finance / Economics","Bachelors",27,25000,"2014",0,10.1266711030504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",25,55000,"2014",0,10.9151066458675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Government work","Computers (practical: IT, programming, etc.)","Bachelors",34,75000,"2014",0,11.2252567257629,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3900,TRUE,FALSE,"Student","Law","High school",19,15000,"2014",8.26898820950666,9.61587214452889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,FALSE,FALSE,"Academics on the teaching side","Mathematics","Masters",43,80000,"2014",7.09090982207998,11.2897944135779,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",27,70000,"2014",5.70711026474888,11.1562648066437,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,TRUE,TRUE,"Forprofit work","Computers (AI)","Bachelors",23,52000,"2014",5.30330490805908,10.8590182281479,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Other","Bachelors",23,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,FALSE,FALSE,"Forprofit work","Engineering","Bachelors",25,65000,"2014",3.04452243772342,11.0821579333748,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,FALSE,"Government work","Computers (practical: IT, programming, etc.)","High school",23,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2500,FALSE,FALSE,"Forprofit work","Engineering","MDJDother professional degree",30,72500,"2014",7.82444593087762,11.1913556338511,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Student","Medicine","MDJDother professional degree",25,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Academics on the teaching side","Computers (other academic, computer science)","Bachelors",29,31000,"2014",0,10.3417747410115,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,TRUE,TRUE,"Student","Psychology","High school",20,6000,"2014",5.99396142730657,8.69968140098951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student",NA,"None",18,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Physics","High school",20,10000,"2014",0,9.21044036697652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Engineering","High school",18,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,FALSE,"Forprofit work","Other ""social science""","Other",48,1e+05,"2014",NA,11.5129354649202,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Other ""social science""","Masters",33,16000,"2014",0,9.68040649926887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Psychology","Bachelors",23,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",52,110000,"2014",6.21660610108486,11.6082447356423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,FALSE,FALSE,"Nonprofit work","Computers (practical: IT, programming, etc.)","Masters",25,17659,"2014",2.39789527279837,9.77905747415795,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,FALSE,FALSE,"Student","Computers (other academic, computer science)","Bachelors",23,30000,"2014",4.61512051684126,10.3089859934221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,FALSE,FALSE,"Forprofit work","Other","two year degree",30,1e+05,"2014",7.60140233458373,11.5129354649202,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Forprofit work","Finance / Economics","Bachelors",42,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,TRUE,FALSE,"Selfemployed","Finance / Economics","Bachelors",28,20000,"2014",6.21660610108486,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","None",20,18000,"2014",6.21660610108486,9.7981825908907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100,FALSE,FALSE,"Government work","Law","Bachelors",29,30000,"2014",4.61512051684126,10.3089859934221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Physics","High school",21,0,"2014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Other","two year degree",31,15000,"2014",0,9.61587214452889,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,TRUE,FALSE,"Student","Other ""social science""","High school",22,NA,"2014",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","High school",26,40000,"2014",6.13339804299665,10.5966597327836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,TRUE,FALSE,"Student","Mathematics","Bachelors",30,20000,"2014",5.30330490805908,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,TRUE,"Selfemployed","Computers (AI)","Ph D.",32,80000,"2014",0,11.2897944135779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Engineering","High school",18,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Nonprofit work","Other","Other",39,NA,"2014",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NA,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","None",14,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,TRUE,"Student","Psychology","High school",24,0,"2014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Academics on the teaching side","Mathematics","Ph D.",26,61008,"2014",0,11.018776673256,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
250,FALSE,FALSE,"Student","Mathematics","Masters",24,25600,"2014",5.52545293913178,10.1503866922047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,FALSE,FALSE,"Student","Physics","High school",19,NA,"2014",3.93182563272433,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Engineering","High school",22,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,FALSE,FALSE,"Forprofit work","Finance / Economics","Ph D.",28,0,"2014",5.99396142730657,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
500,FALSE,FALSE,"Academics on the teaching side","Other","Masters",27,50000,"2014",6.21660610108486,10.8197982842103,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000,TRUE,FALSE,"Academics on the teaching side","Biology","Masters",24,50000,"2014",6.90875477931522,10.8197982842103,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",31,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",32,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Other","Bachelors",21,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,TRUE,TRUE,"Unemployed","Other","High school",27,20000,"2014",3.04452243772342,9.90353755128617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Student","Physics","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Other","None",17,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100,TRUE,FALSE,"Unemployed","Computers (other academic, computer science)","Masters",33,10000,"2014",4.61512051684126,9.21044036697652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Unemployed","Other","two year degree",19,NA,"2014",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16000,TRUE,TRUE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,250000,"2014",9.68040649926887,12.4292201968364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Other ""hard science""","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Unemployed","Other","Bachelors",40,NA,"2014",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",24,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,FALSE,FALSE,"Academics on the teaching side","Mathematics","Ph D.",39,40000,"2014",6.39859493453521,10.5966597327836,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
200,TRUE,FALSE,"Student","Computers (other academic, computer science)","High school",17,3000,"2014",5.30330490805908,8.00670084544037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Mathematics","Ph D.",44,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Selfemployed","Other","Masters",32,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,FALSE,"Student","Computers (other academic, computer science)","Bachelors",23,21617,"2014",0,9.98128157997615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,TRUE,"Academics on the teaching side","Philosophy","Ph D.",42,48000,"2014",0,10.7789771230064,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Student","Other ""social science""","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","two year degree",35,NA,"2014",NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Selfemployed","Finance / Economics","Masters",55,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,FALSE,FALSE,"Student","Mathematics","High school",17,750,"2014",5.01727983681492,6.62140565176413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,FALSE,"Student","Medicine","Bachelors",24,22787,"2014",0,10.0339893606003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Ph D.",48,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Mathematics","Bachelors",23,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,TRUE,FALSE,"Student","Finance / Economics","High school",20,0,"2014",5.99396142730657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Physics","High school",16,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,FALSE,FALSE,"Student","Philosophy","None",17,600,"2014",4.35670882668959,6.39859493453521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Mathematics","High school",16,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","None",46,140000,"2014",0,11.8494048444231,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Nonprofit work","Computers (practical: IT, programming, etc.)","Bachelors",26,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,FALSE,FALSE,"Government work","Computers (other academic, computer science)","Ph D.",NA,75000,"2014",7.60140233458373,11.2252567257629,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Computers (other academic, computer science)","Bachelors",25,16000,"2014",0,9.68040649926887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Medicine","High school",18,12000,"2014",0,9.39274525863144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,TRUE,"Student","Computers (other academic, computer science)","Bachelors",NA,1200,"2014",0,7.09090982207998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",24,160000,"2014",6.90875477931522,11.9829353441964,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,FALSE,"Student","Other ""hard science""","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800,FALSE,FALSE,"Forprofit work","Business","Bachelors",28,80000,"2014",6.68586094706836,11.2897944135779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Ph D.",36,50000,"2014",6.21660610108486,10.8197982842103,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Unemployed","Art","High school",28,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Selfemployed","Computers (practical: IT, programming, etc.)","Masters",44,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,FALSE,FALSE,"Student","Mathematics","None",16,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Engineering","None",25,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
388,TRUE,FALSE,"Unemployed","Other","Bachelors",27,0,"2014",5.96357934361845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Mathematics","Bachelors",24,200,"2014",NA,5.30330490805908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Engineering","Bachelors",21,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,FALSE,FALSE,"Student","Physics","Bachelors",23,20000,"2014",5.30330490805908,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Mathematics","Bachelors",22,22000,"2014",0,9.99884318585288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Other","High school",26,0,"2014",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Medicine","MDJDother professional degree",26,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,FALSE,FALSE,"Government work","Other","None",21,24000,"2014",6.90875477931522,10.0858507751287,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20,FALSE,FALSE,"Student","Computers (other academic, computer science)","High school",18,35000,"2014",3.04452243772342,10.463131911492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (other academic, computer science)","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",21,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Finance / Economics","High school",21,0,"2014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,TRUE,TRUE,"Student","Computers (other academic, computer science)","High school",18,NA,"2014",6.90875477931522,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Government work","Medicine","MDJDother professional degree",25,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Student","Finance / Economics","two year degree",24,NA,"2014",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
250,TRUE,FALSE,"Academics on the teaching side","Other ""hard science""","Ph D.",44,109000,"2014",5.52545293913178,11.5991123354811,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
